0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
417,519,167,520,510,179,479,361,484,308,423,376,509,561,541,494,2
417,519,161,520,509,178,479,363,484,309,424,377,509,560,541,494,2
417,519,163,521,510,178,479,361,484,310,425,378,510,560,541,494,2
418,519,164,521,511,176,479,362,485,310,426,379,510,561,541,494,2
369,518,79,522,509,163,480,342,485,290,426,382,518,561,541,494,2
367,516,76,522,509,160,481,346,485,294,426,383,518,561,541,494,2
413,525,146,522,512,164,480,344,485,306,428,384,515,561,542,495,2
414,525,149,522,513,167,480,344,485,306,428,385,515,561,541,495,2
417,525,140,522,511,163,480,348,485,307,429,384,515,561,541,495,2
417,525,151,523,512,164,479,345,486,311,429,385,515,561,541,495,2
