0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
504,556,43,486,546,511,471,89,460,146,511,527,475,544,451,496,2
503,556,45,486,546,472,471,89,461,147,512,528,476,544,452,498,2
501,556,58,486,547,406,472,106,461,150,512,528,475,544,455,499,2
505,556,57,487,548,443,472,80,461,149,512,530,476,544,456,500,2
506,556,55,487,548,508,473,86,462,149,513,529,476,544,457,501,2
505,557,57,488,548,447,472,99,462,151,513,530,476,544,459,501,2
506,556,59,488,548,411,472,76,462,151,513,530,477,545,459,502,2
505,557,58,488,548,478,473,106,462,153,514,530,476,545,461,503,2
505,556,59,488,548,474,473,88,462,155,513,530,477,545,461,503,2
505,556,61,488,548,414,473,74,462,155,514,530,477,545,461,503,2
