0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
537,560,331,512,501,309,476,424,493,433,544,392,305,518,336,511,2
537,561,329,512,503,302,477,429,493,437,544,395,302,519,339,511,2
537,560,328,513,502,299,477,425,493,437,543,397,304,519,340,510,2
530,553,325,507,497,293,472,422,487,435,537,394,298,513,338,504,2
528,551,328,506,495,292,470,416,486,432,535,393,297,512,338,504,2
533,556,327,511,500,297,474,419,490,437,540,397,297,517,342,508,2
533,556,328,511,500,295,474,419,490,437,539,397,294,517,343,508,2
532,556,327,511,500,296,474,418,490,437,539,398,297,517,342,507,2
533,557,329,512,502,296,476,419,491,438,540,399,296,518,344,508,2
532,556,329,511,502,296,475,417,490,437,539,399,294,518,344,507,2
