0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
530,556,535,510,548,448,456,482,465,203,512,509,480,516,530,525,0
530,556,535,511,547,404,457,483,465,203,512,509,481,516,529,526,0
530,556,535,511,548,504,456,482,465,203,512,509,481,516,529,525,0
530,556,534,511,547,408,457,482,465,204,512,508,481,516,529,525,0
529,556,535,510,547,442,456,481,465,203,512,508,481,516,529,525,0
530,556,534,511,547,459,457,480,465,198,512,508,481,516,529,525,0
531,556,533,510,546,413,457,478,465,205,512,508,480,516,529,525,0
530,556,533,510,546,504,456,478,465,203,512,508,481,516,528,525,0
530,555,534,510,546,409,456,479,464,204,512,508,481,515,528,524,0
529,556,534,510,546,414,456,478,464,203,511,509,481,515,528,524,0
