0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
396,530,449,516,514,355,475,485,470,467,502,466,391,507,400,500,0
387,530,349,517,514,342,472,393,470,458,500,466,354,507,397,499,0
395,531,351,517,512,347,472,395,471,454,489,460,353,508,400,498,0
396,537,352,519,503,331,467,401,470,455,498,472,355,502,415,484,0
392,535,369,517,512,316,469,374,474,449,517,487,297,456,283,410,0
387,533,354,516,516,343,472,406,477,457,523,487,288,458,285,442,0
403,536,376,518,511,340,472,411,478,461,523,490,307,468,300,442,0
402,533,376,518,514,348,471,413,478,462,524,492,307,469,299,443,0
400,531,377,518,516,350,471,414,478,463,524,494,308,471,298,445,0
399,531,378,518,516,351,471,416,479,464,525,495,309,472,299,445,0
