0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
528,539,522,528,496,453,431,382,476,434,438,421,522,550,416,455,3
528,539,521,529,496,452,432,382,476,435,439,423,521,550,417,455,3
527,538,519,529,496,452,432,382,475,433,438,423,521,549,417,456,3
527,538,518,530,496,452,433,380,476,434,439,424,521,549,417,456,3
526,538,518,529,496,452,433,377,475,433,439,424,521,549,418,456,3
526,538,519,528,497,453,434,378,475,433,440,424,521,549,418,456,3
526,538,510,526,497,452,433,379,476,434,440,426,521,548,418,456,3
526,537,515,528,496,452,435,380,476,434,442,427,520,548,417,456,3
525,537,516,527,496,452,436,378,475,434,442,427,520,548,418,457,3
524,536,515,528,496,452,435,376,475,434,441,427,519,547,418,456,3
