0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
466,491,522,512,508,436,411,113,446,337,493,442,444,506,492,519,0
468,492,520,513,507,429,410,112,447,332,492,440,445,507,494,519,0
469,493,520,512,508,434,412,117,446,331,494,443,447,507,496,520,0
469,494,522,512,508,435,413,115,447,334,495,442,448,508,496,520,0
470,493,522,504,506,422,399,113,449,332,495,441,447,509,499,521,0
470,492,522,508,508,426,408,111,450,334,496,442,448,509,499,521,0
470,494,523,509,511,432,412,112,448,327,498,445,450,509,501,521,0
470,494,523,510,511,433,415,112,448,326,498,447,451,509,501,521,0
470,493,523,510,512,434,414,109,449,327,499,447,452,509,501,521,0
471,494,523,511,514,436,412,110,451,325,499,448,454,510,502,522,0
