0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
482,526,438,508,493,399,466,503,458,453,488,476,520,507,343,384,3
483,526,439,509,492,400,467,503,459,454,489,477,521,508,346,391,3
481,504,453,508,471,401,466,501,459,454,490,475,517,508,345,387,3
481,510,443,510,480,403,467,499,459,449,490,478,520,509,350,390,3
483,477,444,511,449,403,468,498,458,446,491,479,519,508,353,398,3
485,472,428,508,449,400,468,495,459,450,493,479,516,509,352,397,3
482,518,441,509,496,406,466,500,461,453,490,479,519,510,354,393,3
483,514,436,510,491,407,467,499,460,451,491,480,519,510,354,395,3
484,522,441,509,503,409,467,502,461,454,490,480,520,511,354,399,3
483,523,435,508,502,408,466,504,462,455,489,481,519,511,341,385,3
