0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
157,493,449,536,538,393,436,267,490,333,533,495,442,545,213,446,1
232,513,480,534,537,387,427,204,486,314,532,495,452,546,224,457,1
147,511,460,540,546,398,434,181,485,275,533,496,450,545,225,466,1
133,468,363,538,553,454,462,367,492,337,534,501,434,544,205,462,1
145,431,331,536,549,474,468,437,494,354,535,502,430,544,206,464,1
119,496,419,540,545,417,444,298,493,344,535,502,442,546,223,470,1
190,515,469,537,544,420,432,246,490,338,536,503,448,546,229,473,1
178,517,469,538,545,425,436,238,487,320,535,503,449,545,234,475,1
117,499,399,539,554,450,460,362,491,334,534,503,439,545,221,473,1
151,479,358,537,551,467,467,422,493,354,535,503,433,544,224,473,1
