0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
433,507,483,499,526,476,468,559,461,304,437,430,500,520,544,517,0
434,509,485,500,528,476,469,561,462,308,439,432,501,521,545,518,0
435,510,486,501,529,478,469,561,463,309,440,433,501,522,545,519,0
435,511,485,502,529,478,469,560,463,309,440,435,502,522,546,519,0
436,511,487,502,530,478,470,561,463,311,441,434,502,522,546,520,0
435,512,487,503,530,478,471,562,464,313,442,435,502,523,546,520,0
437,512,488,503,531,477,471,562,464,313,442,435,503,523,546,520,0
436,513,488,503,531,477,472,561,464,311,442,436,502,523,546,521,0
436,513,488,504,531,478,471,562,464,311,443,436,503,524,546,521,0
437,513,490,504,531,478,472,562,465,313,443,437,503,524,546,521,0
