0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
362,451,361,484,501,379,430,326,457,507,375,486,295,460,344,341,1
379,455,360,485,496,381,425,367,455,507,380,479,296,457,355,366,1
387,477,392,486,495,364,430,379,458,508,388,485,326,466,361,385,1
387,474,394,486,491,360,428,394,454,508,387,480,306,463,359,359,1
386,468,400,489,492,367,429,397,454,509,387,479,295,461,359,370,1
377,437,372,490,497,395,432,416,454,511,389,481,287,462,359,388,1
377,452,406,497,497,387,430,317,460,498,387,493,290,463,346,338,1
391,474,418,491,493,358,426,305,457,492,387,492,290,463,339,342,1
393,477,400,488,494,366,430,354,459,509,393,488,277,467,351,373,1
393,476,405,486,491,365,428,364,456,509,394,483,294,466,355,352,1
