0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
419,502,454,500,527,441,455,521,458,465,519,509,402,497,465,478,0
420,502,452,500,527,441,455,521,458,465,519,509,400,497,465,482,0
420,502,453,499,527,441,454,521,458,466,519,510,404,497,466,477,0
423,502,452,499,525,440,454,522,458,465,519,510,394,497,465,478,0
421,501,457,500,524,440,454,522,458,466,519,510,402,497,467,487,0
418,500,457,500,526,442,455,522,458,467,520,510,406,499,468,479,0
422,501,452,500,520,440,455,521,458,468,520,510,402,498,468,480,0
420,500,453,499,524,441,454,520,458,467,519,510,402,497,468,487,0
422,500,454,500,525,441,455,521,458,468,519,511,404,498,469,478,0
422,500,455,499,524,441,454,520,458,468,519,510,401,497,468,480,0
