0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
503,515,481,504,489,454,461,471,474,511,469,486,491,516,426,432,3
504,515,484,506,489,455,461,472,474,512,470,488,491,516,427,428,3
503,515,483,505,489,456,461,471,474,511,467,487,492,517,429,432,3
504,516,484,507,490,456,461,471,474,512,468,488,492,517,430,456,3
503,515,484,506,490,456,460,470,473,511,471,489,491,516,431,434,3
503,514,483,505,490,455,460,470,473,510,469,488,491,516,432,433,3
503,514,484,507,490,456,460,470,473,511,471,490,491,516,433,454,3
503,515,484,506,491,457,461,471,473,512,471,490,492,517,433,442,3
505,517,487,508,492,458,462,472,475,513,474,492,493,518,437,437,3
507,518,488,510,494,460,464,474,476,515,475,494,495,520,435,459,3
