0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
541,536,105,498,487,292,499,439,512,491,530,487,537,545,538,487,2
541,537,105,498,488,292,499,440,512,491,530,487,537,545,539,486,2
541,537,104,499,488,293,499,440,512,491,530,487,537,545,539,487,2
541,536,104,499,488,293,499,440,512,491,530,487,537,545,539,487,2
546,537,105,499,488,288,499,441,512,495,532,489,536,545,540,489,2
548,538,105,501,489,288,497,446,512,497,532,488,537,546,541,489,2
546,537,104,502,490,285,498,444,512,497,532,488,534,545,541,490,2
546,537,104,500,489,288,499,444,511,495,529,487,537,546,539,487,2
548,536,104,500,488,288,500,444,512,495,531,491,537,546,539,488,2
548,536,105,500,488,287,499,442,512,494,531,491,538,546,539,488,2
