0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
331,493,386,531,530,415,460,501,478,236,481,430,416,559,416,484,1
355,506,400,534,503,384,454,496,476,247,483,431,434,557,445,507,1
344,509,414,534,512,393,453,493,475,262,484,421,441,556,458,510,1
340,510,410,532,508,390,453,483,475,244,483,422,441,556,463,505,1
364,519,406,528,504,389,441,469,475,210,477,418,418,559,406,477,1
355,524,435,531,503,387,427,465,471,254,480,403,447,556,458,510,1
364,527,442,529,503,384,423,459,471,239,480,406,449,556,459,511,1
364,525,437,529,501,384,424,459,469,230,480,407,451,555,469,512,1
349,516,436,529,503,388,420,456,469,226,478,399,452,555,468,506,1
359,524,442,527,507,388,418,466,467,227,478,398,455,554,476,513,1
