0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
317,516,339,528,539,444,451,92,490,457,537,531,279,498,300,445,1
329,516,342,527,543,451,451,93,491,460,536,532,270,497,298,444,1
328,516,342,527,543,450,451,92,490,459,536,533,272,497,299,445,1
329,515,345,527,543,453,450,92,490,456,536,532,273,497,299,446,1
323,516,334,526,543,452,450,91,490,456,537,533,272,497,298,446,1
324,516,346,527,542,452,449,91,489,455,537,532,275,498,301,447,1
333,517,337,526,542,453,450,92,490,457,536,534,270,497,299,445,1
338,518,339,526,542,454,450,91,489,457,536,533,270,498,300,447,1
339,518,343,526,543,455,451,92,490,457,536,533,273,498,301,447,1
339,518,343,527,543,456,452,92,490,458,536,533,272,498,302,447,1
