0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
505,571,455,545,529,392,431,98,502,530,479,556,171,529,354,421,1
505,571,457,545,530,393,432,99,503,532,480,557,173,530,356,422,1
507,572,457,546,531,394,434,100,504,534,482,558,172,531,358,424,1
507,572,457,546,531,395,434,100,504,535,482,558,172,531,359,425,1
507,572,458,546,532,396,434,100,504,536,483,558,172,531,359,426,1
508,572,458,546,532,397,436,101,505,537,483,559,172,532,360,426,1
508,572,458,547,532,397,436,101,505,539,484,559,171,532,362,427,1
508,572,459,546,532,398,436,101,505,540,484,559,172,532,362,427,1
509,572,459,546,532,398,436,100,505,540,484,559,172,532,362,428,1
509,572,458,546,532,397,436,100,505,540,484,559,171,532,363,428,1
