0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
509,542,442,499,538,392,461,511,460,467,511,527,424,512,506,516,0
509,543,442,499,538,431,462,512,459,468,512,527,424,512,506,517,0
509,543,439,500,538,427,462,512,460,468,512,528,423,513,507,517,0
508,542,438,499,538,401,461,511,459,467,511,526,424,511,506,516,0
508,542,440,499,538,467,461,511,459,468,511,527,424,511,506,516,0
508,541,441,499,537,387,461,511,458,466,510,526,423,510,505,516,0
508,542,443,499,537,499,460,511,459,468,511,526,423,511,506,516,0
508,540,443,498,537,405,460,511,459,468,510,526,424,510,505,515,0
509,542,440,500,538,403,462,512,459,469,512,527,426,511,507,517,0
511,544,446,501,540,481,463,514,461,470,514,529,427,513,509,519,0
