0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
454,484,402,523,509,451,438,334,486,530,489,465,275,518,358,413,1
454,485,403,524,510,452,438,338,486,531,489,466,276,518,358,385,1
454,485,403,524,510,452,439,340,485,531,490,467,277,518,360,387,1
455,485,403,524,511,453,440,343,486,532,490,468,273,518,362,407,1
455,486,404,525,512,454,440,343,486,533,491,469,283,519,359,401,1
454,485,403,524,511,454,440,343,485,532,490,468,285,518,362,387,1
455,486,403,524,512,455,441,347,486,533,491,469,275,519,364,392,1
454,486,404,524,511,454,441,348,485,532,490,469,281,518,362,415,1
454,485,403,523,511,454,441,348,485,532,490,469,279,518,364,388,1
454,485,404,524,511,454,441,350,485,532,490,469,280,518,365,390,1
