0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
341,486,33,485,540,494,444,351,480,523,481,526,43,504,461,482,1
357,487,33,485,540,445,449,416,480,518,487,529,42,505,464,484,1
351,492,33,486,542,439,452,389,482,525,486,530,43,508,464,485,1
330,493,33,487,541,525,453,401,482,527,487,530,43,508,464,486,1
336,494,31,487,541,464,453,407,482,526,488,530,42,507,463,486,1
303,493,33,487,543,437,452,411,482,524,488,530,43,508,465,486,1
335,494,31,488,544,450,451,411,481,524,489,531,43,508,466,487,1
346,495,32,493,540,521,454,406,484,528,490,532,43,510,464,489,1
341,498,33,493,541,445,456,408,483,529,491,532,43,510,467,490,1
339,497,33,491,541,433,456,424,484,529,492,533,43,511,468,491,1
