0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
442,465,455,501,508,392,461,482,460,438,514,500,476,499,420,521,0
446,473,474,504,523,406,462,497,460,438,513,500,478,499,422,520,0
447,475,477,505,523,409,462,500,460,443,514,503,478,500,422,521,0
448,476,475,504,525,410,462,501,460,444,514,503,477,500,422,521,0
447,475,476,505,525,412,462,501,460,445,514,503,476,500,422,521,0
447,475,479,505,525,413,462,504,461,445,514,503,473,499,421,521,0
447,474,480,504,526,416,461,504,461,444,514,504,480,501,425,521,0
443,471,477,505,527,417,462,505,461,444,515,504,481,501,425,521,0
449,473,479,504,517,415,462,502,462,445,515,504,480,501,426,521,0
445,469,477,497,533,421,457,493,463,448,515,504,477,502,425,522,0
