0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
495,510,509,522,495,400,423,328,473,206,441,439,527,527,498,472,3
495,511,510,521,497,480,424,329,473,208,441,439,527,527,498,472,3
495,511,510,521,497,392,424,332,473,208,440,440,527,527,499,472,3
496,509,511,525,498,484,424,329,473,209,447,441,527,528,499,474,3
495,510,511,523,498,400,425,330,472,209,447,440,526,527,499,474,3
497,508,512,520,474,416,424,338,473,210,444,441,528,527,499,474,3
497,508,513,524,474,426,423,330,472,202,445,442,527,527,499,475,3
495,511,511,522,488,388,425,313,473,211,440,443,528,528,501,474,3
496,510,511,524,490,485,426,322,473,212,440,444,528,528,501,474,3
496,512,511,523,492,386,426,322,473,214,441,444,528,528,501,474,3
