0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
428,467,75,477,539,407,474,413,474,295,493,431,472,545,491,514,2
428,466,75,477,539,407,474,414,475,297,492,431,474,545,492,514,2
429,468,75,477,540,407,474,414,475,297,493,432,473,546,492,514,2
428,466,75,477,539,407,475,414,475,298,493,432,474,546,493,514,2
432,471,75,477,540,408,474,421,475,303,494,433,470,545,492,515,2
433,472,75,477,540,410,475,424,475,304,495,434,469,545,492,515,2
433,472,75,478,540,410,475,422,475,304,495,434,471,545,493,515,2
434,472,75,477,540,410,474,418,475,301,494,434,472,545,493,515,2
434,472,74,477,539,407,474,414,475,292,496,435,473,545,493,515,2
434,473,75,478,540,409,475,418,475,299,496,435,474,545,494,515,2
