0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
520,564,80,509,485,85,488,367,482,268,527,506,253,531,377,413,2
521,563,80,513,487,85,487,356,481,254,526,503,270,534,377,413,2
521,563,80,513,488,85,487,351,482,254,526,503,272,534,376,413,2
519,563,80,512,491,85,485,360,482,260,527,504,273,535,376,417,2
520,563,80,513,492,83,485,361,482,263,527,506,271,535,375,422,2
521,565,79,516,495,82,487,346,487,258,508,495,187,536,378,390,2
522,565,79,516,494,82,487,347,486,260,513,499,218,537,379,391,2
522,565,79,517,494,82,487,351,486,264,515,500,217,537,379,395,2
522,565,79,517,495,81,486,344,486,263,515,499,219,538,378,398,2
521,564,79,517,495,79,486,345,486,266,517,500,221,537,379,399,2
