0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
422,500,419,516,515,427,462,478,486,504,448,462,488,539,397,412,3
431,508,411,518,517,426,463,474,486,505,449,463,488,538,396,418,3
433,508,415,517,514,432,462,478,486,505,449,464,488,539,395,413,3
432,509,408,518,515,429,462,481,486,506,450,464,489,539,397,415,3
434,513,410,518,516,430,461,480,486,506,451,466,489,539,398,420,3
438,516,411,518,516,430,460,479,486,506,451,466,490,539,398,412,3
439,516,416,519,519,431,461,480,486,506,453,467,490,538,399,415,3
439,516,419,520,520,432,461,478,485,507,453,467,490,538,398,422,3
439,517,420,520,520,433,461,477,485,507,453,467,490,538,399,415,3
440,519,422,520,520,434,460,476,486,508,453,466,490,538,399,416,3
