0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
488,534,388,522,507,452,462,485,477,533,384,492,492,531,438,419,3
490,534,394,521,508,453,462,488,477,533,385,493,493,531,438,413,3
493,532,392,523,506,456,463,486,477,533,388,494,493,530,440,417,3
494,534,402,521,510,455,462,489,477,533,389,495,495,531,441,423,3
495,534,402,521,510,456,462,489,477,533,389,496,495,531,441,419,3
495,534,405,523,511,456,464,490,477,533,391,497,495,531,441,418,3
498,528,394,521,507,458,463,487,477,533,392,497,495,531,442,422,3
500,528,399,520,508,459,463,488,477,533,391,497,496,532,442,425,3
500,531,403,522,510,460,462,490,477,534,392,498,496,532,441,420,3
499,531,405,520,509,460,463,489,477,533,392,497,497,532,442,421,3
