0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
504,529,509,511,514,390,437,307,475,201,437,430,536,547,521,490,3
504,530,508,509,514,460,437,307,475,201,437,430,536,547,520,490,3
503,530,503,511,515,443,438,291,475,200,437,432,536,546,521,491,3
504,530,505,509,515,401,438,301,476,192,422,430,536,547,522,490,3
504,531,507,511,516,499,439,302,475,192,440,437,536,547,521,492,3
504,531,508,511,517,422,440,300,475,194,440,438,536,547,521,492,3
505,532,516,511,517,410,438,259,476,189,448,445,537,547,491,470,3
505,532,514,511,517,490,439,270,476,150,443,428,538,548,504,479,3
505,532,509,511,518,396,441,284,476,178,439,435,536,548,509,477,3
505,532,510,512,517,453,441,286,476,180,440,436,537,548,511,479,3
