0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
159,515,482,539,545,428,437,373,482,326,534,496,466,544,272,486,1
157,515,483,539,546,428,438,366,482,324,534,496,467,544,274,487,1
158,515,483,539,546,429,439,361,482,324,534,496,467,545,273,488,1
160,516,484,539,546,429,439,354,482,324,534,497,468,545,273,488,1
160,516,484,539,546,429,440,347,482,323,535,497,468,545,274,489,1
114,518,472,541,548,401,443,174,485,337,535,501,462,546,258,488,1
147,518,478,541,545,388,445,116,485,333,535,501,464,546,268,489,1
145,516,480,542,539,379,448,111,485,323,536,502,466,547,270,490,1
167,519,484,543,542,382,443,92,484,316,535,501,468,547,273,491,1
184,520,485,539,543,407,446,362,484,324,534,500,469,545,279,491,1
