0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
541,518,475,550,451,417,439,98,446,287,468,504,483,540,430,482,2
541,519,476,551,456,363,440,96,447,286,469,505,484,540,430,483,2
542,520,477,551,457,287,441,92,448,287,471,505,485,540,430,485,2
542,524,475,551,466,335,442,89,448,286,472,506,485,541,430,485,2
544,525,474,551,471,408,443,93,449,285,472,507,486,542,432,485,2
543,523,479,553,456,310,443,70,450,287,469,507,487,542,422,484,2
544,525,479,553,463,311,444,80,451,291,472,508,487,543,424,485,2
544,524,479,554,460,383,445,79,452,293,475,509,487,543,428,487,2
544,525,480,554,463,373,446,78,452,293,475,510,488,543,428,487,2
544,526,481,554,467,292,446,74,452,295,475,510,487,543,429,487,2
