0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
442,385,433,376,470,418,343,439,251,370,132,442,450,258,245,454,5
442,386,433,377,471,424,345,439,253,370,132,443,451,259,246,455,5
442,386,433,377,470,463,345,439,252,371,133,443,450,259,248,455,5
444,388,435,379,472,452,347,441,254,372,136,445,452,261,253,457,5
444,389,436,380,472,419,347,442,255,373,136,446,452,262,255,457,5
444,391,437,381,473,424,348,442,256,374,137,447,453,264,259,458,5
444,393,438,382,473,470,348,443,258,374,137,448,454,265,261,459,5
445,393,439,383,474,426,349,444,257,375,139,449,454,267,263,459,5
444,393,439,383,474,424,349,444,257,375,139,448,453,267,264,460,5
446,394,440,384,475,469,351,445,259,376,141,450,455,268,267,461,5
