0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
275,254,287,525,434,463,488,534,501,551,490,555,263,543,239,420,1
275,255,285,525,436,464,488,533,501,551,491,556,263,543,242,420,1
275,255,286,525,437,464,488,534,501,551,493,556,268,543,243,421,1
275,255,286,525,438,463,488,534,501,550,494,556,271,543,245,423,1
280,260,281,523,441,457,489,535,501,543,496,557,287,545,250,426,1
280,261,282,523,441,459,489,536,501,550,495,556,279,544,247,425,1
279,260,286,524,442,462,488,536,501,552,495,556,272,544,241,424,1
278,259,286,525,442,463,488,535,501,553,495,556,266,544,236,424,1
278,259,287,526,442,464,488,536,501,554,496,556,267,544,238,424,1
278,260,288,526,444,465,488,536,501,555,496,557,265,544,236,424,1
