0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2512,538,480,502,522,387,461,517,460,425,507,528,458,506,512,521,0
512,538,482,502,523,425,462,517,460,426,508,528,458,506,513,521,0
512,538,484,502,523,481,462,518,460,427,508,528,458,506,513,520,0
511,538,483,502,523,387,462,518,459,428,508,528,458,507,512,520,0
511,539,484,502,523,452,462,518,459,429,508,528,458,507,513,520,0
512,539,483,503,523,450,462,518,460,429,508,529,458,508,513,520,0
512,538,486,502,524,389,462,518,460,430,508,528,458,507,513,520,0
513,539,484,502,524,464,462,519,460,431,509,529,458,508,514,520,0
512,539,485,502,525,453,462,519,460,432,509,529,459,508,514,521,0
513,540,487,503,525,399,462,519,461,433,509,529,459,508,514,520,0
