0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
501,549,521,526,522,433,474,491,466,356,524,525,504,545,359,490,0
501,549,522,527,523,405,475,493,467,356,524,526,505,546,359,492,0
502,550,521,529,524,465,475,488,467,355,524,526,504,546,360,493,0
502,550,523,529,525,423,476,490,468,357,525,527,505,547,360,494,0
502,550,523,529,524,410,475,493,468,357,525,527,505,547,361,496,0
504,551,524,529,526,466,476,493,468,357,525,528,505,547,361,496,0
503,550,524,529,526,413,475,494,468,357,525,527,504,547,360,496,0
503,551,521,530,525,413,475,487,468,355,525,527,504,547,359,497,0
503,550,522,530,526,446,476,489,468,356,526,528,505,547,360,498,0
504,551,524,530,526,406,476,493,468,356,526,528,505,547,360,498,0
