0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
494,553,543,532,533,434,469,520,468,399,530,537,486,531,540,534,0
494,553,541,533,533,393,471,516,468,398,530,536,487,531,540,534,0
494,552,539,534,532,433,471,512,468,397,531,537,486,531,540,534,0
495,553,540,534,533,434,471,513,469,400,531,537,487,532,541,535,0
495,554,542,533,534,396,471,518,469,399,532,537,488,531,541,535,0
495,554,542,534,534,449,471,519,469,400,532,538,488,532,542,535,0
496,554,543,534,534,421,471,520,469,400,532,538,489,532,542,535,0
496,554,543,534,534,401,472,520,470,400,532,538,489,532,542,535,0
496,554,543,534,534,461,471,521,470,400,533,539,489,532,542,536,0
497,554,543,534,534,417,473,521,470,400,533,539,490,532,542,536,0
