0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
475,482,496,499,483,453,401,376,459,498,334,400,502,487,393,390,3
485,492,502,512,493,462,411,382,469,509,344,410,515,499,407,399,3
472,487,499,512,489,395,402,375,471,512,347,414,514,501,401,398,3
482,494,506,512,493,429,406,427,471,509,350,413,517,502,406,401,3
483,494,506,512,495,435,409,433,471,509,351,413,516,503,406,402,3
486,497,509,513,495,439,411,438,473,512,353,415,517,504,406,402,3
487,498,512,515,499,443,414,443,474,513,356,417,519,506,408,404,3
488,499,513,515,500,444,416,445,475,514,357,418,520,507,409,405,3
490,500,514,515,501,446,417,446,476,515,358,419,520,508,407,406,3
491,501,514,518,502,448,419,447,477,516,360,420,522,509,409,407,3
