0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
414,493,485,513,516,378,472,503,453,440,531,521,374,482,438,521,0
414,493,485,512,516,378,472,504,454,441,531,522,373,483,439,520,0
414,494,483,512,516,379,472,502,455,441,531,522,372,484,439,520,0
415,495,485,512,516,380,472,504,456,442,531,522,373,484,440,520,0
415,496,486,512,516,380,472,505,456,442,531,523,373,485,441,521,0
416,496,484,512,516,381,472,504,457,443,531,523,372,485,441,520,0
414,493,485,511,517,380,470,503,456,442,530,522,371,485,441,519,0
414,493,485,511,517,380,470,504,456,443,530,522,371,485,441,519,0
414,494,483,512,517,381,470,503,457,444,530,522,370,486,441,519,0
414,493,484,511,517,380,470,503,457,443,529,522,370,486,441,519,0
