0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
518,559,549,493,533,383,376,241,453,351,472,411,496,551,476,498,1
513,556,546,497,533,386,384,244,452,349,473,411,488,550,478,498,1
517,560,550,500,536,389,387,245,455,351,476,414,493,554,483,502,1
520,562,553,503,539,391,389,246,457,351,478,415,494,556,486,504,1
520,561,552,503,538,390,389,245,456,350,477,413,493,555,486,504,1
520,561,551,503,539,391,386,241,456,347,478,414,494,555,486,504,1
519,560,551,500,536,389,370,233,456,345,476,413,492,554,488,502,1
519,561,552,501,537,390,373,229,456,340,477,414,493,555,488,503,1
514,558,548,501,536,390,379,232,454,335,476,411,488,552,486,501,1
516,559,548,501,536,390,380,226,455,333,476,412,489,553,488,503,1
