0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4517,522,352,485,526,439,472,494,487,516,449,365,529,512,393,449,3
516,522,344,484,525,439,472,494,486,516,448,364,529,512,392,446,3
517,522,349,485,526,439,473,494,487,516,449,365,529,512,394,448,3
516,522,352,485,526,439,472,494,486,516,450,367,528,512,395,449,3
516,522,347,485,525,439,472,495,487,516,449,368,529,513,395,447,3
517,522,347,485,526,440,472,495,487,516,450,368,529,513,396,449,3
517,523,354,487,526,439,473,495,487,517,452,371,528,513,397,452,3
517,523,351,486,527,439,472,496,487,517,450,371,529,514,397,449,3
517,523,350,486,526,440,473,496,487,517,451,371,529,514,397,450,3
518,522,365,492,528,439,475,496,487,517,456,374,528,514,400,457,3
