0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
373,431,387,541,507,478,447,100,486,364,503,458,285,529,402,509,1
373,431,386,542,508,479,448,101,486,364,503,457,286,530,404,510,1
373,432,385,541,509,479,449,100,486,364,504,457,285,529,405,511,1
373,434,386,542,510,479,450,100,486,364,504,458,286,529,408,512,1
372,435,386,542,510,480,450,99,486,365,504,458,287,530,409,512,1
372,437,386,542,511,480,451,99,486,364,504,457,288,530,410,512,1
374,437,391,541,511,479,450,99,485,363,504,457,290,529,411,512,1
381,437,402,543,510,479,450,101,484,364,504,457,297,528,413,514,1
363,425,375,541,506,478,450,94,485,362,504,459,286,529,407,510,1
373,431,362,539,508,474,449,94,486,352,504,460,271,529,397,505,1
