0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
364,424,151,501,525,486,459,267,494,485,517,510,238,495,302,421,1
364,424,151,502,525,486,459,270,494,486,518,511,238,495,303,422,1
365,424,154,502,525,486,460,276,495,486,519,511,240,496,303,423,1
364,423,153,503,525,487,460,256,495,487,518,512,238,496,303,422,1
360,424,153,502,527,487,458,230,495,488,516,512,238,495,302,420,1
357,425,140,505,530,486,459,221,496,488,519,513,237,496,302,421,1
364,427,151,505,528,487,460,232,496,487,520,514,240,496,305,424,1
368,429,152,506,528,485,460,219,494,481,522,514,239,497,306,426,1
369,426,154,504,527,486,461,244,495,484,520,514,240,497,307,424,1
370,429,157,505,527,486,461,246,495,483,521,514,243,498,308,425,1
