0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
510,560,495,513,532,404,451,440,477,524,472,492,54,485,500,509,1
508,559,496,512,533,409,451,450,477,525,472,493,54,486,501,509,1
509,560,496,513,533,499,452,451,478,525,473,495,54,487,501,510,1
509,560,495,513,533,469,453,454,478,525,473,494,51,487,502,509,1
509,560,495,514,534,392,452,455,478,525,473,495,54,487,501,509,1
509,560,494,513,533,409,453,454,478,525,475,497,55,487,501,510,1
508,560,487,513,534,515,453,448,478,526,475,497,51,487,502,510,1
508,560,493,513,534,463,454,448,478,526,475,498,56,488,503,511,1
510,560,494,514,534,391,454,455,479,526,474,497,51,488,502,510,1
509,560,493,513,535,411,454,456,478,526,475,497,52,488,503,510,1
