0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
468,548,206,453,529,365,486,504,470,376,442,424,515,549,431,466,2
467,547,200,454,528,366,485,503,470,374,442,423,514,549,431,466,2
466,547,195,433,528,359,484,507,470,372,442,420,515,549,432,467,2
463,547,205,434,530,365,483,506,470,362,442,416,514,549,433,466,2
461,546,207,442,530,366,484,506,470,364,443,421,514,548,434,467,2
456,545,209,444,530,365,483,505,470,364,443,423,514,548,434,467,2
458,546,208,446,531,368,484,505,470,364,444,424,514,548,434,467,2
457,545,204,446,530,368,483,504,470,363,443,424,513,547,434,467,2
456,545,203,447,531,364,484,506,471,368,444,426,513,548,435,467,2
308,429,183,437,526,291,484,485,470,379,432,431,512,553,357,439,2
