0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
494,559,415,450,526,383,480,501,482,384,440,401,504,542,504,433,2
494,559,414,451,526,386,480,502,482,385,441,402,505,542,505,434,2
494,559,421,452,526,388,480,501,482,385,442,403,505,542,505,434,2
495,558,420,453,526,389,480,502,482,385,442,403,505,542,505,435,2
494,558,417,453,525,390,479,501,481,384,441,402,504,541,504,434,2
494,558,411,454,525,389,480,502,481,386,442,403,504,541,505,435,2
493,557,415,454,524,390,478,501,481,385,442,404,504,541,505,435,2
493,557,416,455,525,391,478,501,481,385,442,403,504,541,505,435,2
494,556,422,459,526,391,479,501,481,388,443,404,505,541,506,436,2
494,553,419,464,527,389,482,502,481,397,443,409,505,542,507,437,2
