0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
417,544,384,519,544,444,420,34,473,419,438,436,207,513,532,503,1
418,545,383,521,545,504,421,34,474,420,439,437,208,514,532,504,1
419,546,385,521,545,507,421,35,474,421,440,438,209,515,533,505,1
420,546,386,521,545,439,422,35,474,421,440,439,208,514,533,505,1
420,546,384,520,545,443,423,35,474,421,440,440,207,514,532,505,1
421,546,387,521,546,531,423,35,474,422,441,440,210,514,533,505,1
422,545,389,521,545,456,423,34,474,423,441,441,212,514,533,505,1
422,546,386,521,545,444,424,35,474,422,441,441,211,514,532,505,1
422,546,390,520,545,531,424,35,474,423,442,443,213,514,532,506,1
423,545,390,520,545,462,424,36,474,423,442,442,213,514,532,505,1
