0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
531,548,512,528,487,372,449,416,493,505,484,475,523,521,434,436,3
531,548,513,527,487,372,449,416,493,505,484,475,523,521,435,437,3
530,548,512,528,487,373,449,416,493,505,486,476,523,521,436,438,3
531,548,513,529,487,374,450,417,493,506,485,478,523,522,437,430,3
531,548,513,527,488,375,449,419,493,506,487,479,523,522,419,421,3
530,547,514,530,488,375,451,422,493,508,487,477,523,522,439,430,3
530,548,514,527,488,376,450,423,493,509,487,478,523,523,449,438,3
530,548,514,529,488,375,451,422,493,508,488,478,523,523,451,442,3
530,548,514,528,488,375,450,422,493,508,488,478,523,523,451,442,3
530,547,514,528,489,375,451,422,493,508,489,478,523,523,452,443,3
