0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
471,501,491,508,510,402,463,505,460,467,533,528,403,510,485,505,0
469,499,489,507,509,402,461,503,460,466,532,527,402,509,484,490,0
467,496,488,506,508,401,460,502,458,465,530,526,402,508,482,484,0
467,496,489,506,508,402,459,504,458,465,530,526,402,508,483,507,0
468,496,488,506,508,402,459,503,458,465,530,526,403,508,483,501,0
468,496,488,506,508,402,459,502,458,465,530,525,403,508,482,483,0
467,496,489,506,508,403,459,504,458,465,530,526,403,508,482,485,0
468,496,488,507,508,404,459,503,459,466,530,526,404,508,483,510,0
469,497,490,507,508,404,459,504,458,466,530,525,404,509,484,496,0
469,497,490,507,509,405,459,505,459,466,530,526,404,509,483,483,0
