0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
502,528,389,530,530,452,457,489,457,561,478,462,488,547,277,469,3
503,530,394,532,529,421,459,493,458,561,481,468,489,547,279,472,3
503,530,395,531,530,472,460,494,459,562,481,472,490,547,281,473,3
505,531,390,531,530,451,459,493,460,562,480,475,489,547,274,473,3
505,532,388,532,531,426,460,495,460,563,482,478,490,548,274,474,3
507,533,392,521,534,437,442,469,462,562,492,477,481,551,260,479,3
506,532,393,532,533,473,457,496,462,564,481,478,488,548,266,476,3
507,532,400,533,533,427,460,499,462,563,485,478,489,548,271,477,3
507,533,402,533,533,435,461,500,463,563,486,480,490,548,277,478,3
507,533,401,533,533,464,462,501,464,563,486,481,490,549,277,479,3
