0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
526,557,410,483,519,427,477,497,471,229,525,498,462,545,336,506,2
528,557,397,485,519,429,478,496,472,228,526,500,464,547,337,508,2
528,558,399,486,519,482,478,495,472,227,526,501,464,546,339,508,2
526,558,400,488,520,430,478,495,473,233,527,503,465,547,343,509,2
526,558,403,489,520,427,478,494,473,236,528,504,466,547,345,509,2
527,558,405,491,521,479,479,493,473,237,527,505,466,548,346,510,2
527,559,401,492,521,420,479,492,473,235,527,506,466,548,346,510,2
528,559,403,493,521,455,479,492,473,234,528,506,467,548,348,511,2
529,559,400,493,520,439,479,493,474,234,528,507,467,549,352,512,2
528,559,401,494,520,423,479,494,474,234,528,507,468,548,356,512,2
