0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
526,529,533,519,442,349,410,324,477,395,435,397,531,557,359,432,3
526,529,533,520,443,350,414,324,477,393,435,397,530,557,362,433,3
528,530,531,520,443,349,414,323,477,393,436,398,531,557,362,433,3
529,529,533,521,445,350,418,332,477,396,437,403,530,556,357,430,3
530,528,533,522,445,350,418,338,477,400,439,405,531,556,362,432,3
530,529,531,523,445,350,421,338,477,397,438,405,531,557,369,434,3
529,529,530,521,444,348,421,335,476,397,436,404,530,556,366,432,3
529,530,530,521,445,348,421,330,477,397,437,405,531,556,362,432,3
529,530,531,520,446,347,412,316,477,399,437,405,531,557,353,432,3
528,530,533,522,446,346,415,319,477,399,437,404,531,556,360,433,3
