0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
382,487,494,520,503,466,440,501,461,552,500,467,485,548,378,425,3
382,487,494,522,503,467,443,500,462,551,500,468,485,548,383,426,3
382,488,493,520,503,467,442,500,462,551,500,468,485,547,380,426,3
381,488,494,519,503,467,442,500,463,551,499,468,485,547,379,426,3
382,489,494,521,504,467,443,499,463,551,500,469,485,546,381,427,3
381,490,494,521,504,467,444,500,464,551,500,469,485,546,381,427,3
383,491,495,521,504,469,444,500,464,551,500,470,486,547,380,427,3
383,491,494,521,505,469,444,499,465,551,500,470,486,547,381,427,3
383,491,495,521,504,468,444,499,465,550,500,470,485,546,381,427,3
383,491,495,522,504,469,445,498,465,551,501,471,486,546,385,428,3
