0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
181,561,402,563,524,355,473,264,448,455,506,501,244,435,471,515,1
193,562,412,561,527,371,473,309,452,468,508,503,242,438,471,514,1
195,561,383,561,527,373,474,327,454,471,509,504,218,439,469,515,1
204,561,392,561,528,379,474,313,456,475,507,503,230,441,468,514,1
170,562,392,562,528,375,474,316,456,475,508,504,235,442,469,515,1
186,563,395,562,529,376,474,310,457,479,509,506,239,444,469,516,1
192,562,397,562,529,393,475,332,456,476,508,504,240,444,469,515,1
185,563,396,562,530,386,475,330,459,483,508,506,236,445,469,515,1
197,563,400,561,529,375,475,311,459,482,508,505,239,446,469,515,1
191,564,400,562,529,378,475,306,458,480,508,505,243,446,469,515,1
