0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
509,525,78,486,526,444,473,456,463,215,447,401,521,553,473,469,2
510,525,77,486,526,444,473,454,463,209,448,403,522,553,470,468,2
511,526,77,486,526,444,474,455,463,208,446,403,522,553,470,467,2
511,521,75,490,523,449,474,446,463,163,380,383,517,553,482,457,2
504,523,76,492,526,441,475,449,464,227,421,391,520,553,476,469,2
508,526,77,488,529,438,473,451,465,217,440,398,519,553,479,473,2
509,526,77,491,529,439,472,450,465,224,440,400,519,553,479,473,2
511,528,77,488,530,437,472,449,465,215,446,403,518,553,480,475,2
509,524,77,495,529,435,474,453,465,239,441,400,521,553,479,473,2
511,526,77,494,529,438,474,452,465,241,440,400,522,553,473,471,2
