0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
253,406,322,524,487,463,480,511,500,550,485,547,105,495,240,365,1
274,395,326,527,479,465,481,488,501,557,427,448,98,497,263,364,1
195,346,304,534,453,464,484,527,463,382,549,516,201,501,234,393,1
271,375,334,533,471,462,482,518,493,565,488,474,112,482,273,386,1
280,395,347,535,482,468,484,520,494,568,526,517,112,470,270,404,1
264,424,358,534,510,464,483,505,494,568,525,517,113,468,280,406,1
290,412,356,532,495,473,483,514,494,568,533,523,107,451,262,413,1
266,382,320,496,490,466,482,521,494,568,521,524,101,457,223,405,1
279,425,358,532,481,373,484,521,495,575,521,514,151,475,271,395,1
287,417,345,528,504,471,483,515,496,567,508,516,106,481,259,394,1
