0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
509,533,513,536,477,346,449,398,478,411,422,353,525,557,363,427,3
506,533,516,537,477,341,448,395,477,408,426,360,525,557,374,433,3
509,534,514,538,480,344,449,397,477,411,429,366,525,557,381,437,3
510,533,514,538,476,344,449,397,478,413,430,369,524,557,380,437,3
503,532,516,538,473,343,450,396,478,414,433,374,524,557,384,439,3
504,533,519,536,475,346,450,393,477,413,429,373,525,556,378,436,3
505,534,519,536,475,348,450,395,477,411,426,369,524,557,373,434,3
505,534,516,535,479,349,450,393,478,411,428,369,526,557,376,435,3
504,534,516,541,481,353,451,398,478,414,435,374,521,556,386,442,3
506,535,516,536,483,353,451,398,478,413,433,377,525,557,367,435,3
