0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
522,546,34,494,534,427,456,110,457,106,430,522,524,556,533,502,2
522,546,34,494,534,444,456,95,457,108,431,521,524,556,532,502,2
523,547,34,495,535,484,458,89,459,116,434,524,525,556,533,503,2
521,545,34,494,534,438,456,94,457,112,432,522,524,554,531,502,2
521,545,35,493,533,439,457,89,457,115,433,522,524,554,531,501,2
527,552,34,499,540,498,463,91,462,122,440,528,529,560,537,508,2
527,552,35,499,540,435,462,100,463,118,437,528,530,560,538,508,2
527,552,34,500,540,440,463,91,462,123,441,529,530,560,537,508,2
525,552,34,498,543,500,463,112,463,117,438,527,530,561,538,508,2
525,552,35,498,543,443,463,119,463,121,436,526,530,560,538,509,2
