0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
485,563,498,530,537,438,443,139,486,512,496,478,321,514,259,503,1
486,563,498,531,537,438,444,149,486,512,498,479,322,514,265,504,1
484,563,497,531,538,439,444,141,486,513,497,479,322,514,261,504,1
485,564,497,531,538,440,444,129,486,513,498,480,322,515,262,505,1
485,564,497,531,538,439,445,126,486,513,499,481,322,515,265,505,1
486,564,498,532,539,440,445,137,486,514,500,481,324,515,268,506,1
485,566,495,533,540,439,445,111,488,514,503,483,321,517,273,508,1
481,565,493,531,539,438,443,107,486,513,502,483,323,515,277,507,1
478,565,480,532,539,441,445,135,486,518,495,478,303,515,271,506,1
483,564,489,530,539,440,446,127,486,515,499,481,321,516,263,507,1
