0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
514,501,411,520,491,467,473,436,480,512,473,439,456,537,334,401,3
511,454,412,522,458,471,472,437,480,510,475,442,458,537,343,406,3
514,497,398,525,527,472,470,437,480,512,475,443,458,536,336,404,3
511,494,405,523,527,472,468,439,480,512,473,444,457,535,333,404,3
514,496,413,526,530,476,472,445,483,516,476,446,461,540,335,409,3
519,502,420,531,536,480,476,451,488,521,480,451,467,545,338,413,3
519,500,420,533,533,480,479,451,488,519,484,453,466,544,349,417,3
519,498,420,533,533,479,479,450,487,517,485,454,466,544,353,418,3
518,498,419,532,532,479,478,449,486,517,485,454,465,543,355,419,3
518,498,421,532,532,479,478,450,486,517,485,454,466,544,356,420,3
