0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
499,538,398,538,527,481,471,448,488,483,461,486,519,533,411,460,3
500,538,400,537,527,481,471,449,488,483,460,486,520,534,406,461,3
500,539,400,537,528,481,471,449,488,483,460,486,519,534,408,462,3
500,539,400,537,528,481,471,448,488,483,461,486,520,534,410,462,3
500,539,402,537,528,481,471,449,488,483,460,486,520,534,403,463,3
501,539,402,538,528,481,471,448,488,483,461,486,520,534,408,464,3
500,539,402,537,528,481,471,448,488,483,461,487,520,535,412,464,3
501,540,403,537,528,481,471,448,488,483,460,486,520,535,408,464,3
501,540,402,539,528,481,472,448,488,482,462,486,520,535,411,465,3
501,540,403,537,529,481,472,448,489,483,461,487,520,535,410,465,3
