0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
377,402,158,415,533,489,443,559,430,382,516,479,514,525,493,474,2
369,397,153,414,534,489,444,559,432,384,517,477,514,525,495,476,2
363,390,153,410,534,489,445,559,433,386,517,479,514,526,496,476,2
359,384,151,400,534,489,445,559,435,386,516,478,515,526,496,477,2
368,391,155,400,533,489,445,559,436,387,517,477,514,526,497,477,2
373,396,152,393,535,489,446,560,437,387,518,477,514,526,498,478,2
373,395,151,387,535,489,446,560,438,388,518,476,514,526,498,478,2
368,393,148,382,535,489,447,559,438,387,518,476,514,527,499,479,2
362,390,146,377,535,489,447,559,438,387,518,477,514,526,499,479,2
362,391,146,378,535,489,447,560,439,387,518,477,514,527,499,479,2
