0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
523,550,540,537,505,367,458,279,485,512,472,485,486,549,280,508,3
524,551,540,538,506,368,458,272,485,512,473,486,486,549,281,508,3
525,550,541,537,507,368,458,282,485,512,473,486,486,550,282,508,3
525,551,541,538,507,369,459,271,486,513,474,487,486,549,285,509,3
525,551,541,538,507,369,459,275,486,513,473,487,488,549,286,509,3
526,551,541,538,508,370,459,271,486,513,474,487,487,550,287,509,3
526,551,542,539,508,371,460,264,486,514,475,487,489,550,287,509,3
526,552,542,539,508,371,460,268,486,514,475,487,488,550,291,509,3
527,552,542,539,509,372,460,259,486,514,476,488,488,550,290,510,3
527,552,541,539,509,371,460,270,486,515,475,488,489,550,292,510,3
