0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
387,514,134,477,535,412,481,502,484,424,496,465,352,517,427,517,0
383,512,131,476,534,412,479,501,483,423,495,463,350,515,427,517,0
386,513,128,477,533,411,479,501,483,425,496,464,350,515,429,517,0
350,432,127,478,537,422,480,503,483,426,496,465,350,516,422,516,0
352,438,129,477,534,436,479,504,483,426,496,465,351,516,422,516,0
364,487,126,476,536,416,479,505,483,425,496,466,353,516,426,516,0
377,499,131,478,535,415,480,504,483,426,497,465,352,516,429,516,0
379,500,131,478,535,418,479,504,483,427,497,466,353,516,425,515,0
383,501,131,477,535,419,479,505,483,428,496,468,355,516,409,517,0
382,500,130,477,535,419,479,504,482,428,493,467,354,514,410,516,0
