0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
518,519,445,494,469,344,453,463,460,452,477,445,434,516,301,372,3
524,501,424,495,439,377,456,439,466,437,481,445,413,501,286,369,3
492,512,480,494,501,437,397,351,468,454,441,436,433,520,255,311,3
489,513,486,497,499,442,420,390,468,453,457,426,434,525,278,336,3
492,518,484,499,497,417,433,418,466,450,476,443,437,524,294,355,3
492,514,484,501,497,425,434,422,465,451,485,447,438,521,298,372,3
494,516,485,499,497,428,434,424,464,452,484,449,440,520,301,362,3
494,514,484,497,495,429,434,424,463,452,483,449,438,518,300,363,3
493,513,482,497,494,429,433,424,462,452,482,450,438,517,300,367,3
490,502,477,498,493,433,435,426,462,452,483,450,439,517,301,378,3
