0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
532,556,104,515,538,422,476,233,448,46,498,504,499,551,489,502,2
532,556,104,515,538,438,476,234,449,45,498,504,499,551,489,502,2
532,556,105,515,538,503,476,237,449,44,499,505,499,551,489,502,2
532,556,105,516,538,482,476,234,449,45,499,505,498,551,490,503,2
532,556,105,515,538,424,476,236,449,42,499,505,498,550,490,503,2
532,556,105,516,538,435,476,240,449,44,499,505,498,550,490,503,2
531,556,103,515,539,527,476,238,449,47,499,505,498,550,489,503,2
531,555,104,515,538,438,475,239,449,47,498,504,497,549,490,502,2
530,555,108,514,537,430,474,240,448,47,498,504,497,549,489,503,2
527,551,106,511,534,497,471,243,446,46,495,501,493,545,486,499,2
