0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
469,495,512,530,510,350,435,371,444,416,427,382,540,538,428,375,3
468,501,515,529,515,355,437,373,448,418,430,384,540,538,431,380,3
455,500,513,527,519,348,439,371,449,414,432,383,541,537,440,397,3
463,498,513,530,520,357,441,375,451,412,434,385,541,538,443,396,3
461,496,510,527,519,364,440,374,450,406,434,385,539,536,441,395,3
462,495,509,525,515,356,439,372,448,394,432,382,536,533,439,391,3
466,496,508,525,515,361,439,374,449,398,433,382,536,534,439,389,3
469,502,514,529,519,364,443,377,454,401,438,385,540,538,443,395,3
469,504,514,530,520,361,444,378,455,399,439,386,541,539,445,399,3
468,504,514,529,519,351,444,378,456,403,440,387,540,539,443,398,3
